Series,Domain,Culture,Experiment,Age,Run,Alpha 1,Metric 1,Alpha 2,Metric 2
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,04,12,0.92,0.1911482405554619,1.2,1.789275075936058
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,04,13,0.98,0.1455016742393912,1.2,1.787835980604107
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,04,14,0.92,0.2018151401396552,1.2,1.7879270546048034
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,0,0.9,0.2077614568987513,1.2,1.7893079922906168
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,1,0.96,0.2070842424819412,1.2,1.789288571667479
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,2,0.92,0.2213791597612909,1.2,1.788522845810864
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,3,0.9,0.1912836856364525,1.2,1.7889904488103494
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,4,0.94,0.2056675644796663,1.2,1.7898263535347438
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,5,0.92,0.2090326844038687,1.2,1.788233132904745
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,6,0.96,0.1832553348392547,1.2,1.7893400924443417
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,7,0.92,0.1984158666763464,1.2,1.7896759755601237
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,8,0.9,0.1941403636590608,1.2,1.7889824789931876
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,9,0.96,0.1908832585613231,1.2,1.7891922632873638
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,10,0.92,0.1921926668115534,1.2,1.7903469743079483
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,11,0.9,0.1904350892009274,1.2,1.7898357767179591
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,12,0.92,0.2032906161941378,1.2,1.7890335936123318
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,13,0.94,0.2077921304907823,1.2,1.7900108419261862
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,05,14,0.9,0.1931972239515813,1.2,1.7896412527379335
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,0,0.9,0.1953811916502262,1.2,1.7890643118191776
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,1,0.9,0.2204190017455171,1.2,1.7890326941085903
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,2,0.92,0.1996757215458964,1.2,1.7905182597782503
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,3,0.96,0.2008405639389001,1.2,1.7898365818405282
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,4,0.9,0.2106591125944288,1.2,1.7896555657231434
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,5,0.96,0.1922965558304547,1.2,1.7893879725249646
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,6,0.9,0.226912903758044,1.2,1.7896699658218431
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,7,0.9,0.2017508737036686,1.2,1.7892802677504087
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,8,0.92,0.201307388092442,1.2,1.7897167520181516
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,9,0.9,0.2023315408446554,1.2,1.7892861758756975
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,10,0.96,0.1977588996750589,1.2,1.789996440211011
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,11,0.92,0.1938472631875374,1.2,1.7898988703881678
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,12,0.94,0.1901627655864502,1.2,1.7892432301183654
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,13,0.92,0.1956156245179851,1.2,1.7900722507027418
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,06,14,0.9,0.2044909572372909,1.2,1.789473306693207
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,0,0.92,0.1972830977536812,1.2,1.7897780084742636
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,1,0.92,0.2187905144773754,1.2,1.78815085707781
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,2,0.96,0.1800394133222823,1.2,1.790027970093903
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,3,0.96,0.195568047088836,1.2,1.7888890182715254
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,4,0.96,0.1789364504702785,1.2,1.7900106337080512
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,5,0.92,0.1922582577203137,1.2,1.7900858057226536
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,6,0.94,0.206676212832772,1.2,1.7896143639580089
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,7,0.92,0.1980393750058676,1.2,1.7895372987456333
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,8,0.92,0.1966600795880531,1.2,1.7900966520062958
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,9,0.92,0.1907877590300412,1.2,1.7885386954353475
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,10,0.92,0.1999552817359243,1.2,1.7898772209941505
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,11,0.92,0.1900324745731745,1.2,1.7893804862781502
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,12,0.96,0.1893330115422571,1.2,1.7890745637514365
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,13,0.92,0.1919579064339733,1.2,1.790119249625005
exp_series_1_celegans_phys_contact,celegans,phys_contact,MemoryCapacity,08,14,0.94,0.2165598307270614,1.2,1.78928656830723
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,0,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,1,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,2,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,3,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,4,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,5,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,6,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,7,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,8,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,9,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,10,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,11,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,12,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,13,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,01,14,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,0,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,1,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,2,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,3,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,4,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,5,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,6,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,7,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,8,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,9,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,10,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,11,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,12,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,13,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,02,14,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,0,0.8,0.0,0.8,0.0
